timestamp,runtime_name,provider_id,device_id,signal_id,value,value_type,quality
2026-07-24T01:54:56.759Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T01:55:11.761Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T02:02:36.908Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T02:20:07.269Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T02:40:42.565Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T03:20:00.604Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T03:56:51.093Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T04:03:38.694Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T04:11:51.306Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T04:13:06.322Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T04:15:08.849Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T04:39:06.667Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T04:41:44.207Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T05:27:27.306Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T05:55:35.43Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T06:05:13.105Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T06:07:28.139Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T06:19:25.816Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T06:25:40.903Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T06:35:16.04Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T06:54:06.277Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T07:08:18.967Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T07:09:33.994Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T07:26:31.694Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-24T08:00:14.442Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
