Wavelength 1,Absolute Irradiance 1,Wavelength 2,Absolute Irradiance 2,Wavelength 3,Absolute Irradiance 3
379.174,0.08,379.174,0.1,379.174,0.17
379.426,0.08,379.426,0.1,379.426,0.19
379.677,0.09,379.677,0.12,379.677,0.19
379.929,0.09,379.929,0.13,379.929,0.21
380.18,0.08,380.18,0.12,380.18,0.19
380.432,0.08,380.432,0.12,380.432,0.2
380.683,0.08,380.683,0.1,380.683,0.18
380.935,0.06,380.935,0.06,380.935,0.15
381.186,0.07,381.186,0.07,381.186,0.16
381.437,0.07,381.437,0.1,381.437,0.19
381.689,0.09,381.689,0.12,381.689,0.18
381.94,0.1,381.94,0.13,381.94,0.2
382.192,0.09,382.192,0.12,382.192,0.17
382.443,0.09,382.443,0.09,382.443,0.14
382.694,0.09,382.694,0.08,382.694,0.14
382.946,0.08,382.946,0.09,382.946,0.14
383.197,0.09,383.197,0.09,383.197,0.17
383.448,0.09,383.448,0.09,383.448,0.16
383.699,0.09,383.699,0.12,383.699,0.14
383.951,0.08,383.951,0.13,383.951,0.13
384.202,0.04,384.202,0.09,384.202,0.09
384.453,0.04,384.453,0.07,384.453,0.09
384.704,0.03,384.704,0.07,384.704,0.09
384.955,0.04,384.955,0.05,384.955,0.09
385.207,0.04,385.207,0.06,385.207,0.09
385.458,0.02,385.458,0.05,385.458,0.08
385.709,0.01,385.709,0.06,385.709,0.08
385.96,0.02,385.96,0.06,385.96,0.05
386.211,0,386.211,0.07,386.211,0.05
386.462,,386.462,0.03,386.462,0.04
386.713,0,386.713,0.03,386.713,0.05
386.964,0.01,386.964,0.04,386.964,0.06
387.215,0,387.215,0.03,387.215,0.04
387.466,0,387.466,0.02,387.466,0.04
387.717,0,387.717,0.06,387.717,0.07
387.968,,387.968,0.06,387.968,0.06
388.219,,388.219,0.05,388.219,0.04
388.47,0.02,388.47,0.06,388.47,0.05
388.721,0.02,388.721,0.08,388.721,0.05
388.972,0.04,388.972,0.07,388.972,0.07
389.222,0.06,389.222,0.09,389.222,0.1
389.473,0.07,389.473,0.11,389.473,0.1
389.724,0.06,389.724,0.1,389.724,0.09
389.975,0.06,389.975,0.11,389.975,0.08
390.226,0.06,390.226,0.1,390.226,0.08
390.476,0.05,390.476,0.08,390.476,0.07
390.727,0.04,390.727,0.07,390.727,0.06
390.978,0.07,390.978,0.09,390.978,0.1
391.228,0.04,391.228,0.07,391.228,0.07
391.479,0.03,391.479,0.07,391.479,0.09
391.73,0.03,391.73,0.06,391.73,0.08
391.98,0.02,391.98,0.05,391.98,0.07
392.231,0,392.231,0.03,392.231,0.05
392.482,0.01,392.482,0.04,392.482,0.07
392.732,0.02,392.732,0.04,392.732,0.09
392.983,0.01,392.983,0.04,392.983,0.09
393.233,0.03,393.233,0.07,393.233,0.09
393.484,0.01,393.484,0.06,393.484,0.08
393.734,0.01,393.734,0.04,393.734,0.08
393.985,0.02,393.985,0.04,393.985,0.08
394.235,0.03,394.235,0.04,394.235,0.06
394.486,0.02,394.486,0.03,394.486,0.05
394.736,0.01,394.736,0.04,394.736,0.04
394.987,0.03,394.987,0.05,394.987,0.06
395.237,0.03,395.237,0.07,395.237,0.04
395.487,0.03,395.487,0.07,395.487,0.06
395.738,0.03,395.738,0.08,395.738,0.04
395.988,0.04,395.988,0.07,395.988,0.04
396.238,0.09,396.238,0.07,396.238,0.07
396.489,0.08,396.489,0.08,396.489,0.06
396.739,0.07,396.739,0.08,396.739,0.06
396.989,0.09,396.989,0.09,396.989,0.08
397.24,0.09,397.24,0.09,397.24,0.08
397.49,0.1,397.49,0.11,397.49,0.07
397.74,0.08,397.74,0.1,397.74,0.08
397.99,0.08,397.99,0.1,397.99,0.08
398.24,0.06,398.24,0.07,398.24,0.05
398.49,0.08,398.49,0.09,398.49,0.09
398.741,0.05,398.741,0.08,398.741,0.1
398.991,0.03,398.991,0.1,398.991,0.07
399.241,0.04,399.241,0.1,399.241,0.09
399.491,0.05,399.491,0.13,399.491,0.11
399.741,0.04,399.741,0.13,399.741,0.1
399.991,0.02,399.991,0.12,399.991,0.09
400.241,0.03,400.241,0.09,400.241,0.1
400.491,0.06,400.491,0.1,400.491,0.08
400.741,0.06,400.741,0.09,400.741,0.07
400.991,0.07,400.991,0.11,400.991,0.11
401.241,0.08,401.241,0.1,401.241,0.12
401.491,0.1,401.491,0.13,401.491,0.11
401.741,0.12,401.741,0.15,401.741,0.15
401.991,0.16,401.991,0.16,401.991,0.17
402.241,0.29,402.241,0.28,402.241,0.32
402.49,0.78,402.49,0.79,402.49,0.88
402.74,1.91,402.74,1.89,402.74,2.06
402.99,3.16,402.99,3.16,402.99,3.39
403.24,4.69,403.24,4.68,403.24,5
403.49,6.2,403.49,6.18,403.49,6.62
403.739,7.53,403.739,7.53,403.739,8
403.989,8.28,403.989,8.31,403.989,8.8
404.239,9.1,404.239,9.12,404.239,9.69
404.489,8.92,404.489,8.93,404.489,9.5
404.738,9.1,404.738,9.11,404.738,9.71
404.988,9.2,404.988,9.22,404.988,9.8
405.238,8.71,405.238,8.71,405.238,9.25
405.487,7.58,405.487,7.59,405.487,8.08
405.737,6.59,405.737,6.59,405.737,7.04
405.986,4.98,405.986,4.99,405.986,5.35
406.236,3.64,406.236,3.67,406.236,3.93
406.486,2.62,406.486,2.63,406.486,2.87
406.735,2.02,406.735,2.01,406.735,2.22
406.985,1.52,406.985,1.5,406.985,1.67
407.234,1.18,407.234,1.16,407.234,1.31
407.484,0.96,407.484,0.96,407.484,1.09
407.733,0.89,407.733,0.88,407.733,1.04
407.982,0.85,407.982,0.85,407.982,1.02
408.232,0.86,408.232,0.85,408.232,0.99
408.481,0.79,408.481,0.79,408.481,0.91
408.731,0.73,408.731,0.72,408.731,0.84
408.98,0.67,408.98,0.65,408.98,0.76
409.229,0.53,409.229,0.53,409.229,0.61
409.479,0.45,409.479,0.46,409.479,0.53
409.728,0.39,409.728,0.41,409.728,0.46
409.977,0.36,409.977,0.38,409.977,0.41
410.227,0.34,410.227,0.39,410.227,0.39
410.476,0.35,410.476,0.4,410.476,0.37
410.725,0.36,410.725,0.38,410.725,0.36
410.974,0.32,410.974,0.39,410.974,0.36
411.223,0.32,411.223,0.41,411.223,0.39
411.473,0.33,411.473,0.44,411.473,0.41
411.722,0.33,411.722,0.44,411.722,0.4
411.971,0.36,411.971,0.44,411.971,0.43
412.22,0.35,412.22,0.43,412.22,0.43
412.469,0.36,412.469,0.45,412.469,0.47
412.718,0.36,412.718,0.47,412.718,0.48
412.967,0.41,412.967,0.47,412.967,0.51
413.216,0.4,413.216,0.46,413.216,0.51
413.465,0.41,413.465,0.49,413.465,0.52
413.714,0.43,413.714,0.48,413.714,0.5
413.963,0.49,413.963,0.5,413.963,0.55
414.212,0.47,414.212,0.47,414.212,0.53
414.461,0.5,414.461,0.5,414.461,0.57
414.71,0.53,414.71,0.53,414.71,0.6
414.959,0.55,414.959,0.54,414.959,0.6
415.208,0.55,415.208,0.55,415.208,0.61
415.457,0.56,415.457,0.55,415.457,0.61
415.706,0.58,415.706,0.59,415.706,0.63
415.955,0.56,415.955,0.6,415.955,0.62
416.204,0.61,416.204,0.65,416.204,0.65
416.452,0.59,416.452,0.63,416.452,0.65
416.701,0.61,416.701,0.66,416.701,0.67
416.95,0.61,416.95,0.69,416.95,0.67
417.199,0.62,417.199,0.69,417.199,0.68
417.447,0.62,417.447,0.68,417.447,0.67
417.696,0.64,417.696,0.73,417.696,0.71
417.945,0.68,417.945,0.75,417.945,0.72
418.193,0.74,418.193,0.79,418.193,0.77
418.442,0.72,418.442,0.79,418.442,0.77
418.691,0.73,418.691,0.78,418.691,0.77
418.939,0.71,418.939,0.77,418.939,0.75
419.188,0.74,419.188,0.79,419.188,0.77
419.437,0.8,419.437,0.86,419.437,0.84
419.685,0.77,419.685,0.84,419.685,0.82
419.934,0.83,419.934,0.89,419.934,0.87
420.182,0.82,420.182,0.88,420.182,0.87
420.431,0.83,420.431,0.89,420.431,0.89
420.679,0.8,420.679,0.86,420.679,0.89
420.928,0.82,420.928,0.86,420.928,0.92
421.176,0.85,421.176,0.89,421.176,0.96
421.424,0.85,421.424,0.88,421.424,0.97
421.673,0.85,421.673,0.88,421.673,0.99
421.921,0.89,421.921,0.9,421.921,1.01
422.17,0.9,422.17,0.89,422.17,1
422.418,0.96,422.418,0.91,422.418,1.05
422.666,0.92,422.666,0.91,422.666,1.04
422.915,0.91,422.915,0.88,422.915,1.04
423.163,0.98,423.163,0.96,423.163,1.12
423.411,1,423.411,0.97,423.411,1.12
423.66,1.01,423.66,1,423.66,1.09
423.908,1.01,423.908,1.01,423.908,1.09
424.156,1.05,424.156,1.06,424.156,1.12
424.404,1.11,424.404,1.1,424.404,1.15
424.652,1.09,424.652,1.08,424.652,1.14
424.901,1.17,424.901,1.17,424.901,1.21
425.149,1.17,425.149,1.21,425.149,1.23
425.397,1.18,425.397,1.2,425.397,1.23
425.645,1.25,425.645,1.29,425.645,1.3
425.893,1.3,425.893,1.32,425.893,1.34
426.141,1.3,426.141,1.31,426.141,1.34
426.389,1.34,426.389,1.36,426.389,1.41
426.637,1.32,426.637,1.33,426.637,1.38
426.885,1.41,426.885,1.43,426.885,1.49
427.133,1.34,427.133,1.36,427.133,1.45
427.381,1.44,427.381,1.48,427.381,1.57
427.629,1.41,427.629,1.47,427.629,1.57
427.877,1.41,427.877,1.46,427.877,1.56
428.125,1.46,428.125,1.54,428.125,1.62
428.373,1.49,428.373,1.55,428.373,1.66
428.621,1.57,428.621,1.62,428.621,1.73
428.869,1.53,428.869,1.6,428.869,1.7
429.117,1.51,429.117,1.59,429.117,1.68
429.364,1.55,429.364,1.63,429.364,1.72
429.612,1.64,429.612,1.7,429.612,1.8
429.86,1.63,429.86,1.71,429.86,1.8
430.108,1.65,430.108,1.75,430.108,1.85
430.356,1.67,430.356,1.76,430.356,1.87
430.603,1.69,430.603,1.78,430.603,1.9
430.851,1.78,430.851,1.86,430.851,1.97
431.099,1.74,431.099,1.83,431.099,1.92
431.346,1.72,431.346,1.81,431.346,1.9
431.594,1.83,431.594,1.92,431.594,2.02
431.842,1.95,431.842,2.01,431.842,2.14
432.089,2.02,432.089,2.11,432.089,2.24
432.337,2.02,432.337,2.1,432.337,2.24
432.585,2.14,432.585,2.2,432.585,2.37
432.832,2.31,432.832,2.32,432.832,2.51
433.08,2.47,433.08,2.45,433.08,2.66
433.327,2.67,433.327,2.64,433.327,2.85
433.575,3.62,433.575,3.57,433.575,3.88
433.822,6.64,433.822,6.55,433.822,7
434.07,11.24,434.07,11.09,434.07,11.83
434.317,16.43,434.317,16.18,434.317,17.2
434.565,21.9,434.565,21.59,434.565,22.95
434.812,27.22,434.812,26.83,434.812,28.5
435.059,31.41,435.059,30.95,435.059,32.88
435.307,33.76,435.307,33.27,435.307,35.35
435.554,34.96,435.554,34.49,435.554,36.66
435.801,35.31,435.801,34.87,435.801,37.03
436.049,37.88,436.049,37.37,436.049,39.7
436.296,36.53,436.296,36.03,436.296,38.28
436.543,34.72,436.543,34.23,436.543,36.41
436.791,30.25,436.791,29.82,436.791,31.71
437.038,24.21,437.038,23.87,437.038,25.44
437.285,18.41,437.285,18.14,437.285,19.34
437.532,13.66,437.532,13.46,437.532,14.39
437.78,10.52,437.78,10.38,437.78,11.1
438.027,8.4,438.027,8.28,438.027,8.85
438.274,6.32,438.274,6.24,438.274,6.66
438.521,4.78,438.521,4.72,438.521,5.04
438.768,3.84,438.768,3.82,438.768,4.1
439.015,3.23,439.015,3.21,439.015,3.44
439.262,2.98,439.262,2.99,439.262,3.19
439.509,2.76,439.509,2.78,439.509,2.98
439.756,2.78,439.756,2.83,439.756,3.02
440.003,2.7,440.003,2.76,440.003,2.95
440.25,2.63,440.25,2.66,440.25,2.82
440.497,2.73,440.497,2.76,440.497,2.94
440.744,2.77,440.744,2.82,440.744,2.99
440.991,2.75,440.991,2.78,440.991,2.98
441.238,2.65,441.238,2.67,441.238,2.87
441.485,2.78,441.485,2.81,441.485,2.99
441.732,2.66,441.732,2.7,441.732,2.84
441.979,2.77,441.979,2.8,441.979,2.96
442.226,2.71,442.226,2.72,442.226,2.88
442.473,2.74,442.473,2.74,442.473,2.88
442.72,2.78,442.72,2.8,442.72,2.94
442.966,2.72,442.966,2.75,442.966,2.9
443.213,2.77,443.213,2.82,443.213,2.96
443.46,2.79,443.46,2.83,443.46,2.97
443.707,2.77,443.707,2.77,443.707,2.92
443.953,2.86,443.953,2.87,443.953,2.98
444.2,2.83,444.2,2.85,444.2,2.99
444.447,2.86,444.447,2.88,444.447,3.05
444.693,2.76,444.693,2.76,444.693,2.91
444.94,2.83,444.94,2.83,444.94,2.98
445.187,2.87,445.187,2.86,445.187,3.02
445.433,2.79,445.433,2.76,445.433,2.93
445.68,2.89,445.68,2.82,445.68,3.03
445.926,2.87,445.926,2.79,445.926,3.01
446.173,2.9,446.173,2.83,446.173,3.07
446.42,2.85,446.42,2.8,446.42,3
446.666,2.9,446.666,2.87,446.666,3.08
446.913,2.91,446.913,2.88,446.913,3.07
447.159,2.97,447.159,2.94,447.159,3.12
447.406,2.83,447.406,2.78,447.406,2.98
447.652,2.83,447.652,2.77,447.652,2.97
447.898,2.91,447.898,2.85,447.898,3.07
448.145,2.84,448.145,2.79,448.145,2.99
448.391,2.88,448.391,2.88,448.391,3.05
448.638,2.95,448.638,2.95,448.638,3.11
448.884,2.92,448.884,2.92,448.884,3.08
449.13,2.91,449.13,2.9,449.13,3.08
449.377,2.98,449.377,2.95,449.377,3.13
449.623,2.92,449.623,2.86,449.623,3.08
449.869,2.91,449.869,2.87,449.869,3.07
450.115,2.94,450.115,2.91,450.115,3.1
450.362,3.02,450.362,3.01,450.362,3.19
450.608,3,450.608,2.98,450.608,3.16
450.854,3.01,450.854,2.99,450.854,3.19
451.1,3.02,451.1,2.97,451.1,3.2
451.346,3,451.346,2.97,451.346,3.17
451.593,3.05,451.593,3.04,451.593,3.21
451.839,3.07,451.839,3.03,451.839,3.22
452.085,3.06,452.085,3.04,452.085,3.24
452.331,3.03,452.331,3.03,452.331,3.22
452.577,3.07,452.577,3.04,452.577,3.25
452.823,3.05,452.823,3.05,452.823,3.27
453.069,3.03,453.069,3.02,453.069,3.25
453.315,2.97,453.315,2.99,453.315,3.18
453.561,3.09,453.561,3.11,453.561,3.31
453.807,2.97,453.807,3,453.807,3.21
454.053,3.05,454.053,3.06,454.053,3.32
454.299,2.97,454.299,2.94,454.299,3.24
454.545,3,454.545,3.01,454.545,3.29
454.791,2.88,454.791,2.91,454.791,3.15
455.037,2.94,455.037,2.96,455.037,3.22
455.283,2.94,455.283,2.98,455.283,3.23
455.528,3.03,455.528,3.02,455.528,3.3
455.774,3.03,455.774,3.04,455.774,3.33
456.02,2.96,456.02,2.93,456.02,3.24
456.266,2.94,456.266,2.92,456.266,3.21
456.512,2.96,456.512,2.93,456.512,3.2
456.757,3.03,456.757,3.01,456.757,3.29
457.003,3.02,457.003,3.05,457.003,3.29
457.249,3.01,457.249,3.02,457.249,3.25
457.495,3.03,457.495,3.01,457.495,3.28
457.74,3,457.74,2.98,457.74,3.22
457.986,2.94,457.986,2.93,457.986,3.16
458.231,2.95,458.231,2.97,458.231,3.17
458.477,2.97,458.477,2.97,458.477,3.17
458.723,2.99,458.723,3,458.723,3.17
458.968,2.98,458.968,2.99,458.968,3.15
459.214,2.97,459.214,2.98,459.214,3.14
459.459,2.95,459.459,2.95,459.459,3.09
459.705,2.96,459.705,2.97,459.705,3.1
459.95,2.97,459.95,2.97,459.95,3.13
460.196,2.99,460.196,2.99,460.196,3.16
460.441,3,460.441,3,460.441,3.17
460.687,3.02,460.687,3.01,460.687,3.18
460.932,2.95,460.932,2.93,460.932,3.14
461.178,2.92,461.178,2.92,461.178,3.11
461.423,2.97,461.423,3,461.423,3.22
461.669,2.9,461.669,2.91,461.669,3.15
461.914,2.85,461.914,2.86,461.914,3.12
462.159,2.91,462.159,2.93,462.159,3.21
462.405,2.83,462.405,2.84,462.405,3.11
462.65,2.84,462.65,2.85,462.65,3.11
462.895,2.93,462.895,2.97,462.895,3.22
463.14,2.82,463.14,2.89,463.14,3.11
463.386,2.77,463.386,2.83,463.386,3.07
463.631,2.79,463.631,2.85,463.631,3.07
463.876,2.74,463.876,2.78,463.876,3.02
464.121,2.8,464.121,2.83,464.121,3.08
464.366,2.8,464.366,2.81,464.366,3.05
464.612,2.76,464.612,2.79,464.612,3.02
464.857,2.73,464.857,2.79,464.857,2.99
465.102,2.75,465.102,2.8,465.102,3.02
465.347,2.66,465.347,2.71,465.347,2.92
465.592,2.65,465.592,2.68,465.592,2.91
465.837,2.72,465.837,2.72,465.837,2.96
466.082,2.69,466.082,2.69,466.082,2.92
466.327,2.7,466.327,2.71,466.327,2.93
466.572,2.69,466.572,2.7,466.572,2.91
466.817,2.76,466.817,2.77,466.817,2.98
467.062,2.7,467.062,2.72,467.062,2.94
467.307,2.67,467.307,2.67,467.307,2.91
467.552,2.69,467.552,2.66,467.552,2.9
467.797,2.64,467.797,2.61,467.797,2.86
468.042,2.67,468.042,2.64,468.042,2.88
468.287,2.67,468.287,2.64,468.287,2.87
468.532,2.58,468.532,2.56,468.532,2.79
468.776,2.61,468.776,2.57,468.776,2.83
469.021,2.61,469.021,2.57,469.021,2.82
469.266,2.57,469.266,2.53,469.266,2.77
469.511,2.57,469.511,2.53,469.511,2.75
469.756,2.6,469.756,2.57,469.756,2.77
470,2.53,470,2.5,470,2.69
470.245,2.54,470.245,2.52,470.245,2.72
470.49,2.54,470.49,2.53,470.49,2.71
470.734,2.49,470.734,2.47,470.734,2.68
470.979,2.53,470.979,2.48,470.979,2.73
471.224,2.54,471.224,2.49,471.224,2.71
471.468,2.51,471.468,2.48,471.468,2.68
471.713,2.49,471.713,2.45,471.713,2.64
471.958,2.52,471.958,2.49,471.958,2.71
472.202,2.52,472.202,2.48,472.202,2.7
472.447,2.47,472.447,2.42,472.447,2.65
472.691,2.47,472.691,2.43,472.691,2.66
472.936,2.44,472.936,2.4,472.936,2.63
473.18,2.46,473.18,2.41,473.18,2.64
473.425,2.43,473.425,2.41,473.425,2.59
473.669,2.35,473.669,2.35,473.669,2.52
473.914,2.39,473.914,2.38,473.914,2.57
474.158,2.31,474.158,2.31,474.158,2.49
474.402,2.32,474.402,2.34,474.402,2.52
474.647,2.35,474.647,2.38,474.647,2.53
474.891,2.33,474.891,2.36,474.891,2.52
475.136,2.27,475.136,2.31,475.136,2.46
475.38,2.27,475.38,2.31,475.38,2.46
475.624,2.24,475.624,2.29,475.624,2.42
475.868,2.24,475.868,2.3,475.868,2.43
476.113,2.25,476.113,2.3,476.113,2.44
476.357,2.2,476.357,2.25,476.357,2.38
476.601,2.23,476.601,2.25,476.601,2.4
476.845,2.19,476.845,2.24,476.845,2.36
477.09,2.19,477.09,2.22,477.09,2.36
477.334,2.19,477.334,2.2,477.334,2.36
477.578,2.21,477.578,2.22,477.578,2.36
477.822,2.22,477.822,2.22,477.822,2.36
478.066,2.24,478.066,2.24,478.066,2.39
478.31,2.27,478.31,2.25,478.31,2.42
478.554,2.28,478.554,2.22,478.554,2.42
478.799,2.31,478.799,2.26,478.799,2.45
479.043,2.35,479.043,2.29,479.043,2.48
479.287,2.36,479.287,2.33,479.287,2.51
479.531,2.39,479.531,2.35,479.531,2.56
479.775,2.45,479.775,2.42,479.775,2.62
480.019,2.51,480.019,2.51,480.019,2.72
480.263,2.54,480.263,2.54,480.263,2.77
480.507,2.63,480.507,2.62,480.507,2.86
480.75,2.7,480.75,2.71,480.75,2.94
480.994,2.83,480.994,2.83,480.994,3.08
481.238,2.96,481.238,2.99,481.238,3.22
481.482,3.14,481.482,3.19,481.482,3.42
481.726,3.24,481.726,3.31,481.726,3.55
481.97,3.52,481.97,3.55,481.97,3.81
482.214,3.77,482.214,3.79,482.214,4.05
482.457,3.99,482.457,3.99,482.457,4.3
482.701,4.32,482.701,4.3,482.701,4.63
482.945,4.68,482.945,4.65,482.945,5.01
483.189,5.05,483.189,5.01,483.189,5.4
483.432,5.54,483.432,5.47,483.432,5.91
483.676,5.86,483.676,5.81,483.676,6.26
483.92,6.26,483.92,6.19,483.92,6.69
484.163,6.73,484.163,6.64,484.163,7.19
484.407,7.28,484.407,7.15,484.407,7.74
484.651,7.75,484.651,7.65,484.651,8.29
484.894,8.26,484.894,8.14,484.894,8.82
485.138,8.89,485.138,8.76,485.138,9.46
485.381,9.45,485.381,9.32,485.381,10.04
485.625,9.92,485.625,9.82,485.625,10.54
485.868,10.29,485.868,10.2,485.868,10.9
486.112,10.79,486.112,10.69,486.112,11.43
486.355,10.94,486.355,10.84,486.355,11.59
486.599,11.3,486.599,11.2,486.599,11.96
486.842,11.38,486.842,11.27,486.842,12.04
487.086,11.61,487.086,11.53,487.086,12.3
487.329,11.45,487.329,11.37,487.329,12.12
487.573,11.52,487.573,11.45,487.573,12.2
487.816,11.33,487.816,11.29,487.816,12.03
488.059,11.41,488.059,11.36,488.059,12.12
488.303,10.89,488.303,10.82,488.303,11.58
488.546,10.86,488.546,10.79,488.546,11.57
488.789,10.61,488.789,10.56,488.789,11.29
489.033,10.38,489.033,10.35,489.033,11.05
489.276,10.16,489.276,10.13,489.276,10.8
489.519,9.87,489.519,9.87,489.519,10.48
489.762,9.79,489.762,9.78,489.762,10.39
490.005,9.51,490.005,9.48,490.005,10.08
490.249,9.34,490.249,9.32,490.249,9.9
490.492,9.11,490.492,9.07,490.492,9.64
490.735,8.81,490.735,8.77,490.735,9.33
490.978,8.69,490.978,8.66,490.978,9.2
491.221,8.51,491.221,8.48,491.221,8.99
491.464,8.27,491.464,8.21,491.464,8.73
491.707,8.23,491.707,8.2,491.707,8.72
491.95,8.07,491.95,8.04,491.95,8.58
492.194,7.88,492.194,7.83,492.194,8.37
492.437,7.69,492.437,7.63,492.437,8.16
492.68,7.49,492.68,7.44,492.68,7.93
492.923,7.35,492.923,7.29,492.923,7.76
493.165,7.04,493.165,6.98,493.165,7.42
493.408,6.94,493.408,6.89,493.408,7.31
493.651,6.66,493.651,6.6,493.651,7.01
493.894,6.62,493.894,6.55,493.894,7
494.137,6.37,494.137,6.31,494.137,6.76
494.38,6.27,494.38,6.18,494.38,6.63
494.623,6.09,494.623,6.02,494.623,6.47
494.866,5.9,494.866,5.84,494.866,6.28
495.109,5.79,495.109,5.73,495.109,6.15
495.351,5.59,495.351,5.52,495.351,5.95
495.594,5.51,495.594,5.46,495.594,5.88
495.837,5.35,495.837,5.32,495.837,5.72
496.08,5.24,496.08,5.21,496.08,5.62
496.322,5.18,496.322,5.15,496.322,5.55
496.565,4.99,496.565,4.98,496.565,5.34
496.808,4.93,496.808,4.91,496.808,5.25
497.05,4.86,497.05,4.84,497.05,5.17
497.293,4.75,497.293,4.72,497.293,5.02
497.536,4.64,497.536,4.6,497.536,4.88
497.778,4.41,497.778,4.38,497.778,4.66
498.021,4.3,498.021,4.29,498.021,4.55
498.263,4.2,498.263,4.19,498.263,4.48
498.506,4.04,498.506,4.01,498.506,4.31
498.749,3.89,498.749,3.85,498.749,4.14
498.991,3.78,498.991,3.75,498.991,4.04
499.234,3.59,499.234,3.54,499.234,3.83
499.476,3.45,499.476,3.39,499.476,3.66
499.718,3.34,499.718,3.28,499.718,3.57
499.961,3.23,499.961,3.18,499.961,3.46
500.203,3.07,500.203,3.03,500.203,3.31
500.446,2.98,500.446,2.95,500.446,3.2
500.688,2.86,500.688,2.82,500.688,3.08
500.93,2.73,500.93,2.7,500.93,2.94
501.173,2.61,501.173,2.61,501.173,2.82
501.415,2.52,501.415,2.54,501.415,2.74
501.657,2.43,501.657,2.46,501.657,2.65
501.9,2.34,501.9,2.38,501.9,2.56
502.142,2.27,502.142,2.31,502.142,2.51
502.384,2.2,502.384,2.24,502.384,2.42
502.627,2.13,502.627,2.18,502.627,2.37
502.869,2.07,502.869,2.11,502.869,2.3
503.111,2,503.111,2.04,503.111,2.23
503.353,2,503.353,2.02,503.353,2.21
503.595,1.95,503.595,1.96,503.595,2.13
503.837,1.93,503.837,1.91,503.837,2.1
504.08,1.89,504.08,1.87,504.08,2.05
504.322,1.85,504.322,1.84,504.322,2
504.564,1.84,504.564,1.85,504.564,2
504.806,1.8,504.806,1.81,504.806,1.94
505.048,1.77,505.048,1.77,505.048,1.92
505.29,1.77,505.29,1.76,505.29,1.9
505.532,1.75,505.532,1.75,505.532,1.9
505.774,1.71,505.774,1.72,505.774,1.86
506.016,1.7,506.016,1.71,506.016,1.85
506.258,1.7,506.258,1.71,506.258,1.85
506.5,1.71,506.5,1.74,506.5,1.86
506.742,1.7,506.742,1.71,506.742,1.85
506.984,1.69,506.984,1.71,506.984,1.85
507.225,1.68,507.225,1.69,507.225,1.82
507.467,1.69,507.467,1.68,507.467,1.83
507.709,1.69,507.709,1.69,507.709,1.83
507.951,1.69,507.951,1.7,507.951,1.84
508.193,1.72,508.193,1.72,508.193,1.87
508.435,1.71,508.435,1.71,508.435,1.85
508.676,1.72,508.676,1.7,508.676,1.87
508.918,1.71,508.918,1.7,508.918,1.88
509.16,1.72,509.16,1.69,509.16,1.89
509.401,1.73,509.401,1.71,509.401,1.89
509.643,1.73,509.643,1.7,509.643,1.9
509.885,1.72,509.885,1.69,509.885,1.9
510.126,1.75,510.126,1.72,510.126,1.93
510.368,1.75,510.368,1.72,510.368,1.93
510.61,1.75,510.61,1.72,510.61,1.92
510.851,1.76,510.851,1.74,510.851,1.92
511.093,1.75,511.093,1.72,511.093,1.91
511.334,1.78,511.334,1.74,511.334,1.93
511.576,1.79,511.576,1.76,511.576,1.95
511.818,1.76,511.818,1.76,511.818,1.92
512.059,1.79,512.059,1.79,512.059,1.94
512.301,1.8,512.301,1.8,512.301,1.94
512.542,1.77,512.542,1.77,512.542,1.91
512.783,1.76,512.783,1.79,512.783,1.92
513.025,1.8,513.025,1.83,513.025,1.96
513.266,1.79,513.266,1.8,513.266,1.93
513.508,1.81,513.508,1.81,513.508,1.95
513.749,1.81,513.749,1.81,513.749,1.95
513.99,1.77,513.99,1.79,513.99,1.93
514.232,1.79,514.232,1.81,514.232,1.95
514.473,1.79,514.473,1.78,514.473,1.93
514.714,1.79,514.714,1.79,514.714,1.94
514.956,1.78,514.956,1.77,514.956,1.92
515.197,1.8,515.197,1.77,515.197,1.92
515.438,1.81,515.438,1.77,515.438,1.91
515.679,1.79,515.679,1.76,515.679,1.89
515.921,1.78,515.921,1.73,515.921,1.88
516.162,1.73,516.162,1.71,516.162,1.84
516.403,1.72,516.403,1.7,516.403,1.83
516.644,1.71,516.644,1.68,516.644,1.81
516.885,1.68,516.885,1.67,516.885,1.8
517.126,1.64,517.126,1.64,517.126,1.76
517.367,1.66,517.367,1.65,517.367,1.78
517.608,1.65,517.608,1.65,517.608,1.78
517.85,1.61,517.85,1.63,517.85,1.75
518.091,1.6,518.091,1.62,518.091,1.74
518.332,1.58,518.332,1.6,518.332,1.71
518.573,1.57,518.573,1.61,518.573,1.71
518.814,1.53,518.814,1.56,518.814,1.65
519.055,1.54,519.055,1.57,519.055,1.66
519.295,1.5,519.295,1.51,519.295,1.59
519.536,1.54,519.536,1.54,519.536,1.61
519.777,1.51,519.777,1.53,519.777,1.6
520.018,1.5,520.018,1.51,520.018,1.61
520.259,1.44,520.259,1.45,520.259,1.56
520.5,1.43,520.5,1.45,520.5,1.56
520.741,1.42,520.741,1.44,520.741,1.56
520.982,1.4,520.982,1.4,520.982,1.54
521.222,1.38,521.222,1.38,521.222,1.52
521.463,1.36,521.463,1.37,521.463,1.52
521.704,1.36,521.704,1.39,521.704,1.53
521.945,1.33,521.945,1.35,521.945,1.5
522.185,1.32,522.185,1.35,522.185,1.5
522.426,1.3,522.426,1.31,522.426,1.47
