Wavelength 1,Absolute Irradiance 1,Wavelength 2,Absolute Irradiance 2,Wavelength 3,Absolute Irradiance 3
382.443,0.25,382.443,0.23,382.443,0.32
382.694,0.24,382.694,0.22,382.694,0.31
382.946,0.23,382.946,0.2,382.946,0.27
383.197,0.22,383.197,0.21,383.197,0.25
383.448,0.19,383.448,0.19,383.448,0.24
383.699,0.18,383.699,0.2,383.699,0.23
383.951,0.17,383.951,0.18,383.951,0.23
384.202,0.11,384.202,0.15,384.202,0.19
384.453,0.1,384.453,0.15,384.453,0.19
384.704,0.11,384.704,0.17,384.704,0.19
384.955,0.1,384.955,0.18,384.955,0.17
385.207,0.11,385.207,0.17,385.207,0.15
385.458,0.11,385.458,0.16,385.458,0.14
385.709,0.12,385.709,0.13,385.709,0.15
385.96,0.11,385.96,0.13,385.96,0.17
386.211,0.11,386.211,0.13,386.211,0.17
386.462,0.09,386.462,0.11,386.462,0.15
386.713,0.08,386.713,0.12,386.713,0.16
386.964,0.1,386.964,0.1,386.964,0.16
387.215,0.1,387.215,0.08,387.215,0.13
387.466,0.08,387.466,0.06,387.466,0.13
387.717,0.09,387.717,0.08,387.717,0.16
387.968,0.06,387.968,0.08,387.968,0.17
388.219,0.06,388.219,0.08,388.219,0.17
388.47,0.07,388.47,0.12,388.47,0.2
388.721,0.06,388.721,0.11,388.721,0.17
388.972,0.08,388.972,0.13,388.972,0.18
389.222,0.13,389.222,0.16,389.222,0.2
389.473,0.16,389.473,0.19,389.473,0.23
389.724,0.15,389.724,0.2,389.724,0.21
389.975,0.17,389.975,0.2,389.975,0.22
390.226,0.17,390.226,0.2,390.226,0.21
390.476,0.18,390.476,0.18,390.476,0.2
390.727,0.2,390.727,0.19,390.727,0.2
390.978,0.21,390.978,0.2,390.978,0.21
391.228,0.19,391.228,0.18,391.228,0.17
391.479,0.2,391.479,0.17,391.479,0.18
391.73,0.18,391.73,0.14,391.73,0.17
391.98,0.15,391.98,0.14,391.98,0.14
392.231,0.13,392.231,0.11,392.231,0.1
392.482,0.15,392.482,0.1,392.482,0.11
392.732,0.13,392.732,0.1,392.732,0.11
392.983,0.13,392.983,0.1,392.983,0.11
393.233,0.14,393.233,0.11,393.233,0.11
393.484,0.12,393.484,0.11,393.484,0.11
393.734,0.13,393.734,0.11,393.734,0.1
393.985,0.14,393.985,0.1,393.985,0.11
394.235,0.13,394.235,0.12,394.235,0.11
394.486,0.13,394.486,0.12,394.486,0.11
394.736,0.12,394.736,0.11,394.736,0.13
394.987,0.12,394.987,0.11,394.987,0.14
395.237,0.13,395.237,0.12,395.237,0.16
395.487,0.15,395.487,0.12,395.487,0.17
395.738,0.16,395.738,0.12,395.738,0.17
395.988,0.15,395.988,0.12,395.988,0.17
396.238,0.17,396.238,0.13,396.238,0.2
396.489,0.17,396.489,0.13,396.489,0.2
396.739,0.15,396.739,0.13,396.739,0.19
396.989,0.16,396.989,0.13,396.989,0.21
397.24,0.17,397.24,0.15,397.24,0.22
397.49,0.19,397.49,0.15,397.49,0.21
397.74,0.2,397.74,0.13,397.74,0.2
397.99,0.19,397.99,0.15,397.99,0.21
398.24,0.18,398.24,0.15,398.24,0.2
398.49,0.17,398.49,0.15,398.49,0.23
398.741,0.17,398.741,0.15,398.741,0.23
398.991,0.2,398.991,0.14,398.991,0.22
399.241,0.18,399.241,0.14,399.241,0.23
399.491,0.21,399.491,0.15,399.491,0.26
399.741,0.21,399.741,0.14,399.741,0.23
399.991,0.21,399.991,0.13,399.991,0.22
400.241,0.19,400.241,0.14,400.241,0.25
400.491,0.2,400.491,0.16,400.491,0.25
400.741,0.19,400.741,0.15,400.741,0.24
400.991,0.21,400.991,0.16,400.991,0.25
401.241,0.25,401.241,0.18,401.241,0.28
401.491,0.24,401.491,0.19,401.491,0.28
401.741,0.26,401.741,0.22,401.741,0.3
401.991,0.29,401.991,0.26,401.991,0.37
402.241,0.49,402.241,0.46,402.241,0.58
402.49,1.27,402.49,1.24,402.49,1.55
402.74,2.93,402.74,2.88,402.74,3.49
402.99,4.84,402.99,4.73,402.99,5.66
403.24,7.16,403.24,6.98,403.24,8.34
403.49,9.42,403.49,9.22,403.49,10.98
403.739,11.4,403.739,11.17,403.739,13.26
403.989,12.55,403.989,12.33,403.989,14.56
404.239,13.77,404.239,13.53,404.239,15.97
404.489,13.49,404.489,13.26,404.489,15.68
404.738,13.78,404.738,13.56,404.738,16
404.988,13.93,404.988,13.72,404.988,16.19
405.238,13.15,405.238,12.96,405.238,15.27
405.487,11.48,405.487,11.3,405.487,13.31
405.737,9.97,405.737,9.83,405.737,11.57
405.986,7.53,405.986,7.47,405.986,8.76
406.236,5.53,406.236,5.5,406.236,6.43
406.486,4.01,406.486,3.99,406.486,4.68
406.735,3.1,406.735,3.07,406.735,3.65
406.985,2.33,406.985,2.32,406.985,2.76
407.234,1.81,407.234,1.82,407.234,2.17
407.484,1.5,407.484,1.5,407.484,1.81
407.733,1.41,407.733,1.4,407.733,1.7
407.982,1.37,407.982,1.34,407.982,1.61
408.232,1.33,408.232,1.31,408.232,1.57
408.481,1.25,408.481,1.21,408.481,1.47
408.731,1.13,408.731,1.1,408.731,1.36
408.98,1.02,408.98,0.98,408.98,1.2
409.229,0.85,409.229,0.81,409.229,0.99
409.479,0.72,409.479,0.7,409.479,0.84
409.728,0.66,409.728,0.65,409.728,0.79
409.977,0.6,409.977,0.61,409.977,0.71
410.227,0.61,410.227,0.59,410.227,0.69
410.476,0.6,410.476,0.6,410.476,0.68
410.725,0.58,410.725,0.6,410.725,0.68
410.974,0.58,410.974,0.61,410.974,0.69
411.223,0.6,411.223,0.64,411.223,0.71
411.473,0.66,411.473,0.69,411.473,0.74
411.722,0.68,411.722,0.7,411.722,0.76
411.971,0.69,411.971,0.72,411.971,0.8
412.22,0.71,412.22,0.73,412.22,0.84
412.469,0.76,412.469,0.74,412.469,0.86
412.718,0.78,412.718,0.76,412.718,0.88
412.967,0.78,412.967,0.77,412.967,0.89
413.216,0.81,413.216,0.75,413.216,0.91
413.465,0.82,413.465,0.75,413.465,0.94
413.714,0.8,413.714,0.74,413.714,0.93
413.963,0.86,413.963,0.79,413.963,1
414.212,0.83,414.212,0.77,414.212,0.98
414.461,0.87,414.461,0.81,414.461,1.03
414.71,0.91,414.71,0.85,414.71,1.08
414.959,0.9,414.959,0.86,414.959,1.07
415.208,0.91,415.208,0.87,415.208,1.08
415.457,0.9,415.457,0.86,415.457,1.1
415.706,0.95,415.706,0.89,415.706,1.16
415.955,0.93,415.955,0.9,415.955,1.13
416.204,0.99,416.204,0.97,416.204,1.2
416.452,0.98,416.452,0.95,416.452,1.17
416.701,1.03,416.701,1,416.701,1.23
416.95,1.03,416.95,1,416.95,1.22
417.199,1.04,417.199,1.02,417.199,1.24
417.447,1.04,417.447,1.02,417.447,1.22
417.696,1.11,417.696,1.05,417.696,1.29
417.945,1.14,417.945,1.08,417.945,1.3
418.193,1.24,418.193,1.15,418.193,1.38
418.442,1.2,418.442,1.16,418.442,1.37
418.691,1.21,418.691,1.17,418.691,1.36
418.939,1.19,418.939,1.14,418.939,1.33
419.188,1.22,419.188,1.18,419.188,1.38
419.437,1.3,419.437,1.26,419.437,1.44
419.685,1.28,419.685,1.24,419.685,1.41
419.934,1.35,419.934,1.31,419.934,1.49
420.182,1.32,420.182,1.27,420.182,1.47
420.431,1.33,420.431,1.33,420.431,1.5
420.679,1.29,420.679,1.29,420.679,1.47
420.928,1.31,420.928,1.29,420.928,1.5
421.176,1.39,421.176,1.34,421.176,1.54
421.424,1.4,421.424,1.32,421.424,1.56
421.673,1.39,421.673,1.35,421.673,1.59
421.921,1.44,421.921,1.4,421.921,1.65
422.17,1.46,422.17,1.41,422.17,1.7
422.418,1.5,422.418,1.46,422.418,1.77
422.666,1.49,422.666,1.45,422.666,1.75
422.915,1.49,422.915,1.45,422.915,1.73
423.163,1.61,423.163,1.53,423.163,1.85
423.411,1.62,423.411,1.56,423.411,1.87
423.66,1.61,423.66,1.57,423.66,1.88
423.908,1.63,423.908,1.58,423.908,1.89
424.156,1.66,424.156,1.63,424.156,1.94
424.404,1.75,424.404,1.7,424.404,2
424.652,1.71,424.652,1.66,424.652,1.95
424.901,1.81,424.901,1.77,424.901,2.05
425.149,1.86,425.149,1.78,425.149,2.09
425.397,1.84,425.397,1.75,425.397,2.09
425.645,1.96,425.645,1.86,425.645,2.22
425.893,2.02,425.893,1.92,425.893,2.26
426.141,2.03,426.141,1.93,426.141,2.26
426.389,2.13,426.389,2.04,426.389,2.35
426.637,2.07,426.637,2,426.637,2.32
426.885,2.23,426.885,2.16,426.885,2.51
427.133,2.12,427.133,2.04,427.133,2.42
427.381,2.28,427.381,2.22,427.381,2.6
427.629,2.32,427.629,2.22,427.629,2.64
427.877,2.3,427.877,2.25,427.877,2.64
428.125,2.4,428.125,2.35,428.125,2.72
428.373,2.44,428.373,2.38,428.373,2.77
428.621,2.55,428.621,2.48,428.621,2.91
428.869,2.49,428.869,2.41,428.869,2.84
429.117,2.47,429.117,2.39,429.117,2.83
429.364,2.5,429.364,2.45,429.364,2.88
429.612,2.63,429.612,2.56,429.612,2.99
429.86,2.62,429.86,2.57,429.86,2.99
430.108,2.69,430.108,2.62,430.108,3.08
430.356,2.68,430.356,2.63,430.356,3.07
430.603,2.7,430.603,2.68,430.603,3.09
430.851,2.85,430.851,2.82,430.851,3.26
431.099,2.76,431.099,2.76,431.099,3.2
431.346,2.73,431.346,2.72,431.346,3.15
431.594,2.9,431.594,2.9,431.594,3.35
431.842,3.02,431.842,3.02,431.842,3.51
432.089,3.16,432.089,3.14,432.089,3.65
432.337,3.15,432.337,3.15,432.337,3.65
432.585,3.36,432.585,3.33,432.585,3.88
432.832,3.55,432.832,3.52,432.832,4.1
433.08,3.76,433.08,3.72,433.08,4.32
433.327,4.05,433.327,3.97,433.327,4.64
433.575,5.45,433.575,5.37,433.575,6.35
433.822,9.84,433.822,9.7,433.822,11.55
434.07,16.56,434.07,16.31,434.07,19.32
434.317,24.05,434.317,23.65,434.317,27.92
434.565,32.01,434.565,31.49,434.565,37.07
434.812,39.68,434.812,39.06,434.812,45.86
435.059,45.74,435.059,45.03,435.059,52.78
435.307,49.17,435.307,48.39,435.307,56.71
435.554,50.94,435.554,50.11,435.554,58.68
435.801,51.51,435.801,50.62,435.801,59.31
436.049,55.2,436.049,54.27,436.049,63.59
436.296,53.22,436.296,52.29,436.296,61.21
436.543,50.6,436.543,49.66,436.543,58.02
436.791,44.08,436.791,43.26,436.791,50.48
437.038,35.32,437.038,34.68,437.038,40.42
437.285,26.92,437.285,26.39,437.285,30.73
437.532,20.06,437.532,19.61,437.532,22.92
437.78,15.55,437.78,15.16,437.78,17.78
438.027,12.42,438.027,12.13,438.027,14.18
438.274,9.4,438.274,9.17,438.274,10.77
438.521,7.1,438.521,6.96,438.521,8.14
438.768,5.78,438.768,5.66,438.768,6.64
439.015,4.85,439.015,4.76,439.015,5.59
439.262,4.49,439.262,4.43,439.262,5.18
439.509,4.15,439.509,4.12,439.509,4.8
439.756,4.21,439.756,4.18,439.756,4.87
440.003,4.07,440.003,4.05,440.003,4.75
440.25,3.94,440.25,3.92,440.25,4.55
440.497,4.08,440.497,4.07,440.497,4.71
440.744,4.16,440.744,4.12,440.744,4.82
440.991,4.15,440.991,4.13,440.991,4.81
441.238,4,441.238,3.98,441.238,4.64
441.485,4.19,441.485,4.16,441.485,4.82
441.732,4,441.732,3.96,441.732,4.6
441.979,4.14,441.979,4.1,441.979,4.78
442.226,4.05,442.226,4.01,442.226,4.7
442.473,4.08,442.473,4.02,442.473,4.74
442.72,4.17,442.72,4.11,442.72,4.81
442.966,4.12,442.966,4.06,442.966,4.75
443.213,4.21,443.213,4.13,443.213,4.86
443.46,4.24,443.46,4.17,443.46,4.9
443.707,4.16,443.707,4.07,443.707,4.79
443.953,4.3,443.953,4.22,443.953,4.94
444.2,4.29,444.2,4.2,444.2,4.93
444.447,4.37,444.447,4.27,444.447,5.03
444.693,4.21,444.693,4.12,444.693,4.83
444.94,4.31,444.94,4.21,444.94,4.95
445.187,4.34,445.187,4.26,445.187,4.98
445.433,4.21,445.433,4.13,445.433,4.84
445.68,4.34,445.68,4.24,445.68,4.99
445.926,4.32,445.926,4.22,445.926,4.95
446.173,4.38,446.173,4.29,446.173,5.03
446.42,4.31,446.42,4.23,446.42,4.94
446.666,4.4,446.666,4.33,446.666,5.03
446.913,4.39,446.913,4.34,446.913,5.03
447.159,4.47,447.159,4.44,447.159,5.11
447.406,4.24,447.406,4.22,447.406,4.86
447.652,4.25,447.652,4.23,447.652,4.86
447.898,4.4,447.898,4.37,447.898,5.01
448.145,4.3,448.145,4.28,448.145,4.89
448.391,4.37,448.391,4.39,448.391,4.98
448.638,4.45,448.638,4.46,448.638,5.08
448.884,4.39,448.884,4.4,448.884,5.02
449.13,4.36,449.13,4.36,449.13,5.01
449.377,4.46,449.377,4.43,449.377,5.14
449.623,4.35,449.623,4.31,449.623,5.02
449.869,4.34,449.869,4.3,449.869,5
450.115,4.39,450.115,4.33,450.115,5.08
450.362,4.51,450.362,4.43,450.362,5.22
450.608,4.46,450.608,4.39,450.608,5.19
450.854,4.45,450.854,4.39,450.854,5.21
451.1,4.46,451.1,4.39,451.1,5.24
451.346,4.4,451.346,4.36,451.346,5.21
451.593,4.49,451.593,4.43,451.593,5.28
451.839,4.5,451.839,4.45,451.839,5.31
452.085,4.5,452.085,4.48,452.085,5.32
452.331,4.48,452.331,4.45,452.331,5.31
452.577,4.52,452.577,4.49,452.577,5.35
452.823,4.54,452.823,4.5,452.823,5.36
453.069,4.52,453.069,4.51,453.069,5.34
453.315,4.44,453.315,4.43,453.315,5.23
453.561,4.65,453.561,4.62,453.561,5.42
453.807,4.5,453.807,4.47,453.807,5.21
454.053,4.69,454.053,4.61,454.053,5.39
454.299,4.53,454.299,4.49,454.299,5.23
454.545,4.61,454.545,4.59,454.545,5.32
454.791,4.43,454.791,4.42,454.791,5.1
455.037,4.52,455.037,4.52,455.037,5.18
455.283,4.51,455.283,4.52,455.283,5.19
455.528,4.57,455.528,4.6,455.528,5.28
455.774,4.6,455.774,4.59,455.774,5.29
456.02,4.47,456.02,4.46,456.02,5.15
456.266,4.44,456.266,4.42,456.266,5.12
456.512,4.44,456.512,4.39,456.512,5.12
456.757,4.55,456.757,4.5,456.757,5.23
457.003,4.57,457.003,4.52,457.003,5.26
457.249,4.56,457.249,4.46,457.249,5.2
457.495,4.6,457.495,4.48,457.495,5.24
457.74,4.55,457.74,4.42,457.74,5.19
457.986,4.47,457.986,4.34,457.986,5.11
458.231,4.52,458.231,4.39,458.231,5.15
458.477,4.52,458.477,4.42,458.477,5.15
458.723,4.54,458.723,4.44,458.723,5.19
458.968,4.47,458.968,4.38,458.968,5.17
459.214,4.45,459.214,4.38,459.214,5.16
459.459,4.39,459.459,4.37,459.459,5.12
459.705,4.41,459.705,4.39,459.705,5.12
459.95,4.36,459.95,4.38,459.95,5.12
460.196,4.39,460.196,4.39,460.196,5.15
460.441,4.42,460.441,4.41,460.441,5.16
460.687,4.44,460.687,4.41,460.687,5.17
460.932,4.35,460.932,4.32,460.932,5.08
461.178,4.32,461.178,4.27,461.178,5.04
461.423,4.44,461.423,4.39,461.423,5.18
461.669,4.35,461.669,4.31,461.669,5.04
461.914,4.28,461.914,4.24,461.914,4.94
462.159,4.41,462.159,4.35,462.159,5.07
462.405,4.27,462.405,4.22,462.405,4.92
462.65,4.31,462.65,4.25,462.65,4.95
462.895,4.46,462.895,4.39,462.895,5.12
463.14,4.3,463.14,4.24,463.14,4.95
463.386,4.24,463.386,4.16,463.386,4.85
463.631,4.28,463.631,4.21,463.631,4.89
463.876,4.21,463.876,4.15,463.876,4.81
464.121,4.27,464.121,4.23,464.121,4.88
464.366,4.27,464.366,4.21,464.366,4.86
464.612,4.23,464.612,4.17,464.612,4.83
464.857,4.2,464.857,4.11,464.857,4.8
465.102,4.2,465.102,4.12,465.102,4.81
465.347,4.08,465.347,4,465.347,4.66
465.592,4.04,465.592,3.99,465.592,4.65
465.837,4.12,465.837,4.08,465.837,4.74
466.082,4.06,466.082,4.04,466.082,4.72
466.327,4.05,466.327,4.02,466.327,4.71
466.572,4.03,466.572,4,466.572,4.7
466.817,4.19,466.817,4.11,466.817,4.85
467.062,4.09,467.062,4.03,467.062,4.76
467.307,4.04,467.307,3.97,467.307,4.69
467.552,4.03,467.552,3.97,467.552,4.68
467.797,3.98,467.797,3.9,467.797,4.61
468.042,4.03,468.042,3.95,468.042,4.67
468.287,4.03,468.287,3.96,468.287,4.65
468.532,3.92,468.532,3.81,468.532,4.47
468.776,3.97,468.776,3.86,468.776,4.52
469.021,3.97,469.021,3.84,469.021,4.52
469.266,3.89,469.266,3.77,469.266,4.44
469.511,3.89,469.511,3.77,469.511,4.42
469.756,3.94,469.756,3.82,469.756,4.47
470,3.82,470,3.71,470,4.35
470.245,3.86,470.245,3.75,470.245,4.39
470.49,3.85,470.49,3.75,470.49,4.38
470.734,3.76,470.734,3.65,470.734,4.28
470.979,3.83,470.979,3.68,470.979,4.35
471.224,3.83,471.224,3.69,471.224,4.36
471.468,3.78,471.468,3.67,471.468,4.33
471.713,3.71,471.713,3.63,471.713,4.25
471.958,3.78,471.958,3.71,471.958,4.33
472.202,3.74,472.202,3.68,472.202,4.31
472.447,3.67,472.447,3.61,472.447,4.2
472.691,3.69,472.691,3.62,472.691,4.2
472.936,3.66,472.936,3.57,472.936,4.16
473.18,3.7,473.18,3.61,473.18,4.2
473.425,3.65,473.425,3.6,473.425,4.16
473.669,3.53,473.669,3.5,473.669,4.03
473.914,3.57,473.914,3.55,473.914,4.1
474.158,3.49,474.158,3.43,474.158,3.96
474.402,3.54,474.402,3.47,474.402,4.02
474.647,3.58,474.647,3.5,474.647,4.07
474.891,3.57,474.891,3.49,474.891,4.05
475.136,3.45,475.136,3.37,475.136,3.95
475.38,3.44,475.38,3.38,475.38,3.96
475.624,3.39,475.624,3.35,475.624,3.9
475.868,3.38,475.868,3.34,475.868,3.89
476.113,3.38,476.113,3.33,476.113,3.88
476.357,3.34,476.357,3.26,476.357,3.83
476.601,3.35,476.601,3.28,476.601,3.87
476.845,3.3,476.845,3.23,476.845,3.82
477.09,3.29,477.09,3.22,477.09,3.8
477.334,3.29,477.334,3.22,477.334,3.8
477.578,3.28,477.578,3.22,477.578,3.81
477.822,3.3,477.822,3.24,477.822,3.83
478.066,3.36,478.066,3.29,478.066,3.86
478.31,3.41,478.31,3.34,478.31,3.93
478.554,3.39,478.554,3.32,478.554,3.92
478.799,3.46,478.799,3.38,478.799,3.97
479.043,3.49,479.043,3.43,479.043,4.01
479.287,3.55,479.287,3.46,479.287,4.05
479.531,3.58,479.531,3.52,479.531,4.11
479.775,3.68,479.775,3.6,479.775,4.21
480.019,3.79,480.019,3.72,480.019,4.35
480.263,3.85,480.263,3.79,480.263,4.43
480.507,3.99,480.507,3.93,480.507,4.59
480.75,4.1,480.75,4.06,480.75,4.74
480.994,4.28,480.994,4.23,480.994,4.94
481.238,4.5,481.238,4.43,481.238,5.17
481.482,4.79,481.482,4.72,481.482,5.51
481.726,4.96,481.726,4.9,481.726,5.71
481.97,5.33,481.97,5.29,481.97,6.13
482.214,5.7,482.214,5.63,482.214,6.55
482.457,6.02,482.457,5.97,482.457,6.92
482.701,6.5,482.701,6.44,482.701,7.48
482.945,7.04,482.945,6.96,482.945,8.08
483.189,7.59,483.189,7.5,483.189,8.71
483.432,8.34,483.432,8.2,483.432,9.55
483.676,8.82,483.676,8.68,483.676,10.12
483.92,9.42,483.92,9.27,483.92,10.79
484.163,10.1,484.163,9.96,484.163,11.57
484.407,10.87,484.407,10.72,484.407,12.47
484.651,11.64,484.651,11.45,484.651,13.32
484.894,12.37,484.894,12.21,484.894,14.18
485.138,13.28,485.138,13.09,485.138,15.24
485.381,14.12,485.381,13.9,485.381,16.19
485.625,14.83,485.625,14.6,485.625,17.02
485.868,15.36,485.868,15.14,485.868,17.63
486.112,16.07,486.112,15.88,486.112,18.47
486.355,16.34,486.355,16.13,486.355,18.76
486.599,16.88,486.599,16.66,486.599,19.4
486.842,17.02,486.842,16.77,486.842,19.54
487.086,17.42,487.086,17.15,487.086,19.96
487.329,17.16,487.329,16.91,487.329,19.68
487.573,17.28,487.573,17.02,487.573,19.81
487.816,17.04,487.816,16.77,487.816,19.53
488.059,17.15,488.059,16.89,488.059,19.65
488.303,16.37,488.303,16.12,488.303,18.76
488.546,16.35,488.546,16.1,488.546,18.7
488.789,15.97,488.789,15.71,488.789,18.26
489.033,15.6,489.033,15.39,489.033,17.88
489.276,15.25,489.276,15.05,489.276,17.5
489.519,14.79,489.519,14.61,489.519,17.02
489.762,14.63,489.762,14.48,489.762,16.89
490.005,14.25,490.005,14.06,490.005,16.45
490.249,14,490.249,13.8,490.249,16.17
490.492,13.61,490.492,13.42,490.492,15.72
490.735,13.18,490.735,12.99,490.735,15.22
490.978,13.03,490.978,12.82,490.978,15.02
491.221,12.75,491.221,12.54,491.221,14.71
491.464,12.37,491.464,12.18,491.464,14.27
491.707,12.35,491.707,12.14,491.707,14.22
491.95,12.11,491.95,11.93,491.95,13.93
492.194,11.83,492.194,11.66,492.194,13.58
492.437,11.54,492.437,11.38,492.437,13.23
492.68,11.2,492.68,11.11,492.68,12.85
492.923,10.96,492.923,10.9,492.923,12.57
493.165,10.51,493.165,10.46,493.165,12.05
493.408,10.38,493.408,10.32,493.408,11.88
493.651,9.94,493.651,9.9,493.651,11.39
493.894,9.9,493.894,9.86,493.894,11.35
494.137,9.55,494.137,9.5,494.137,10.94
494.38,9.38,494.38,9.33,494.38,10.75
494.623,9.15,494.623,9.09,494.623,10.47
494.866,8.86,494.866,8.79,494.866,10.16
495.109,8.69,495.109,8.59,495.109,9.95
495.351,8.4,495.351,8.28,495.351,9.62
495.594,8.32,495.594,8.18,495.594,9.52
495.837,8.1,495.837,7.97,495.837,9.25
496.08,7.94,496.08,7.82,496.08,9.1
496.322,7.84,496.322,7.72,496.322,8.99
496.565,7.56,496.565,7.44,496.565,8.66
496.808,7.46,496.808,7.36,496.808,8.55
497.05,7.35,497.05,7.26,497.05,8.44
497.293,7.18,497.293,7.08,497.293,8.23
497.536,6.98,497.536,6.91,497.536,8.02
497.778,6.66,497.778,6.59,497.778,7.64
498.021,6.5,498.021,6.45,498.021,7.45
498.263,6.36,498.263,6.31,498.263,7.3
498.506,6.11,498.506,6.04,498.506,7.01
498.749,5.86,498.749,5.8,498.749,6.73
498.991,5.71,498.991,5.66,498.991,6.55
499.234,5.43,499.234,5.37,499.234,6.22
499.476,5.2,499.476,5.12,499.476,5.97
499.718,5.04,499.718,4.95,499.718,5.77
499.961,4.86,499.961,4.78,499.961,5.57
500.203,4.65,500.203,4.56,500.203,5.32
500.446,4.51,500.446,4.43,500.446,5.19
500.688,4.34,500.688,4.25,500.688,4.99
500.93,4.16,500.93,4.07,500.93,4.76
501.173,3.99,501.173,3.92,501.173,4.59
501.415,3.87,501.415,3.8,501.415,4.43
501.657,3.73,501.657,3.66,501.657,4.28
501.9,3.59,501.9,3.53,501.9,4.11
502.142,3.5,502.142,3.45,502.142,4.01
502.384,3.38,502.384,3.35,502.384,3.88
502.627,3.3,502.627,3.26,502.627,3.77
502.869,3.21,502.869,3.17,502.869,3.67
503.111,3.11,503.111,3.05,503.111,3.55
503.353,3.1,503.353,3.03,503.353,3.52
503.595,3.01,503.595,2.94,503.595,3.43
503.837,2.96,503.837,2.89,503.837,3.36
504.08,2.91,504.08,2.85,504.08,3.32
504.322,2.87,504.322,2.79,504.322,3.26
504.564,2.86,504.564,2.8,504.564,3.27
504.806,2.79,504.806,2.73,504.806,3.18
505.048,2.76,505.048,2.69,505.048,3.15
505.29,2.74,505.29,2.68,505.29,3.14
505.532,2.74,505.532,2.66,505.532,3.12
505.774,2.65,505.774,2.61,505.774,3.03
506.016,2.64,506.016,2.6,506.016,3.03
506.258,2.63,506.258,2.59,506.258,3.01
506.5,2.65,506.5,2.6,506.5,3.05
506.742,2.61,506.742,2.56,506.742,3
506.984,2.6,506.984,2.56,506.984,3.01
507.225,2.6,507.225,2.53,507.225,2.98
507.467,2.6,507.467,2.55,507.467,3.01
507.709,2.62,507.709,2.57,507.709,3.03
507.951,2.63,507.951,2.58,507.951,3.04
508.193,2.65,508.193,2.61,508.193,3.08
508.435,2.65,508.435,2.61,508.435,3.07
508.676,2.68,508.676,2.63,508.676,3.1
508.918,2.67,508.918,2.64,508.918,3.1
509.16,2.69,509.16,2.66,509.16,3.12
509.401,2.7,509.401,2.67,509.401,3.14
509.643,2.7,509.643,2.67,509.643,3.14
509.885,2.7,509.885,2.67,509.885,3.13
510.126,2.73,510.126,2.69,510.126,3.16
510.368,2.72,510.368,2.69,510.368,3.16
510.61,2.73,510.61,2.68,510.61,3.16
510.851,2.76,510.851,2.7,510.851,3.18
511.093,2.74,511.093,2.67,511.093,3.17
511.334,2.77,511.334,2.7,511.334,3.22
511.576,2.8,511.576,2.73,511.576,3.25
511.818,2.78,511.818,2.7,511.818,3.22
512.059,2.83,512.059,2.76,512.059,3.27
512.301,2.82,512.301,2.76,512.301,3.28
512.542,2.78,512.542,2.72,512.542,3.24
512.783,2.78,512.783,2.74,512.783,3.26
513.025,2.81,513.025,2.78,513.025,3.3
513.266,2.78,513.266,2.75,513.266,3.26
513.508,2.77,513.508,2.77,513.508,3.26
513.749,2.77,513.749,2.77,513.749,3.25
513.99,2.75,513.99,2.74,513.99,3.2
514.232,2.76,514.232,2.74,514.232,3.21
514.473,2.71,514.473,2.7,514.473,3.16
514.714,2.72,514.714,2.68,514.714,3.17
514.956,2.7,514.956,2.68,514.956,3.13
515.197,2.7,515.197,2.68,515.197,3.13
515.438,2.71,515.438,2.66,515.438,3.11
515.679,2.7,515.679,2.64,515.679,3.09
515.921,2.67,515.921,2.61,515.921,3.08
516.162,2.62,516.162,2.56,516.162,3.02
516.403,2.63,516.403,2.56,516.403,3.01
516.644,2.6,516.644,2.54,516.644,2.99
516.885,2.59,516.885,2.54,516.885,2.98
517.126,2.55,517.126,2.49,517.126,2.92
517.367,2.56,517.367,2.51,517.367,2.93
517.608,2.56,517.608,2.5,517.608,2.94
517.85,2.53,517.85,2.47,517.85,2.9
518.091,2.53,518.091,2.48,518.091,2.9
518.332,2.5,518.332,2.44,518.332,2.86
518.573,2.5,518.573,2.45,518.573,2.85
518.814,2.42,518.814,2.37,518.814,2.77
519.055,2.44,519.055,2.38,519.055,2.8
519.295,2.35,519.295,2.29,519.295,2.7
519.536,2.39,519.536,2.33,519.536,2.74
519.777,2.36,519.777,2.3,519.777,2.71
520.018,2.36,520.018,2.32,520.018,2.72
520.259,2.28,520.259,2.26,520.259,2.62
520.5,2.26,520.5,2.24,520.5,2.6
520.741,2.26,520.741,2.23,520.741,2.6
520.982,2.22,520.982,2.19,520.982,2.54
521.222,2.18,521.222,2.15,521.222,2.5
521.463,2.15,521.463,2.15,521.463,2.48
521.704,2.17,521.704,2.17,521.704,2.51
521.945,2.11,521.945,2.12,521.945,2.46
522.185,2.09,522.185,2.11,522.185,2.44
522.426,2.06,522.426,2.07,522.426,2.38
522.667,2.02,522.667,2.01,522.667,2.34
522.907,2.05,522.907,2.03,522.907,2.37
523.148,2.06,523.148,2.04,523.148,2.36
523.389,2.02,523.389,2.01,523.389,2.33
523.629,2.02,523.629,2.01,523.629,2.35
523.87,2.01,523.87,1.99,523.87,2.34
524.11,1.96,524.11,1.94,524.11,2.29
524.351,1.99,524.351,1.96,524.351,2.3
524.591,1.99,524.591,1.94,524.591,2.29
524.832,1.97,524.832,1.91,524.832,2.27
525.072,1.95,525.072,1.89,525.072,2.26
525.313,1.97,525.313,1.91,525.313,2.28
